id,fold_0,initial_0,final_0,fold_1,initial_1,final_1,fold_2,initial_2,final_2,fold_3,initial_3,final_3,fold_4,initial_4,final_4,toxic_pred
6837,train,0.14141469,0.14180736,valid,0.31913283,0.3120636,train,0.20320497,0.1304443,train,0.09822395,0.109280124,train,0.23246999,0.15105769,0.1689306
6838,train,0.82507664,0.8632495,train,0.7460377,0.7669506,train,0.8280104,0.8607478,valid,0.7539606,0.799861,train,0.6545818,0.7391645,0.8059947
6839,valid,0.049038824,0.101084284,train,0.07266989,0.117486425,train,0.03122718,0.038830657,train,0.026866382,0.0381608,train,0.07311251,0.08626645,0.076365724
6840,train,0.20401947,0.35922262,train,0.22147761,0.6085709,train,0.29776466,0.33381325,train,0.2974742,0.30086067,valid,0.5028827,0.4665096,0.41379538
6841,train,0.09023443,0.1772751,valid,0.20027065,0.14213665,train,0.14750104,0.11258138,train,0.047870602,0.07379592,train,0.10948642,0.114710696,0.12409995
6842,valid,0.19353591,0.23061192,train,0.25618353,0.2568899,train,0.30226707,0.10693993,train,0.13706732,0.15523493,train,0.39056128,0.30153197,0.21024175
6843,train,0.06866928,0.09294607,train,0.2272975,0.2027139,train,0.21906224,0.09141269,train,0.07586726,0.09344328,valid,0.15354139,0.1026057,0.11662433
6844,train,0.5840422,0.6780511,train,0.41307232,0.65320975,train,0.29724538,0.40777916,train,0.6510412,0.66724056,valid,0.53210014,0.48484233,0.5782246
6845,train,0.01724509,0.044018216,train,0.043858383,0.07845972,train,0.044451956,0.048131924,valid,0.06539496,0.0750008,train,0.08662629,0.07358291,0.06383871
6846,train,0.14543645,0.2368509,train,0.13239701,0.17788866,train,0.09789824,0.07054776,train,0.054522865,0.07635262,valid,0.07294608,0.07294576,0.12691714
6847,train,0.35128826,0.4195461,valid,0.41791457,0.46396008,train,0.70765966,0.6736773,train,0.48235485,0.4420621,train,0.51032054,0.48064914,0.49597898
6848,train,0.41470197,0.45118546,valid,0.44018438,0.6036318,train,0.64790493,0.554837,train,0.32696024,0.34753639,train,0.49349084,0.4379425,0.47902662
6849,train,0.047041845,0.09553062,train,0.20353048,0.20197025,valid,0.37973943,0.18964213,train,0.042846564,0.07437957,train,0.17474972,0.1178503,0.13587458
6850,train,0.023827335,0.04821913,train,0.03446275,0.018737026,train,0.076949894,0.049529187,valid,0.015064383,0.033193346,train,0.012689522,0.01683787,0.033303313
6851,train,0.008009118,0.02518881,valid,0.19869728,0.07538431,train,0.08606459,0.06625181,train,0.07158231,0.1157557,train,0.081037536,0.08359478,0.07323508
6852,train,0.023153078,0.05222569,train,0.044950396,0.032227546,train,0.1043542,0.05915561,valid,0.013896053,0.030093508,train,0.0653112,0.055879693,0.045916412
6853,valid,0.2470938,0.44699955,train,0.37204787,0.4224635,train,0.1486903,0.21959077,train,0.07965987,0.0988345,train,0.42009786,0.33183682,0.30394503
6854,valid,0.04989937,0.05071124,train,0.129952,0.17048629,train,0.07042261,0.043951828,train,0.13660778,0.11567877,train,0.1473852,0.09373845,0.09491332
6855,train,0.016358824,0.040768847,valid,0.025131006,0.042389542,train,0.023070509,0.03382953,train,0.017787604,0.026612377,train,0.038899824,0.03828369,0.036376797
6856,train,0.004927353,0.008675162,valid,0.009971588,0.01555895,train,0.007818844,0.0091316365,train,0.011757941,0.019625759,train,0.011791749,0.012577722,0.013113846
6857,valid,0.33039436,0.31760052,train,0.27718082,0.3610955,train,0.30306906,0.14810818,train,0.067875676,0.08301587,train,0.2615006,0.16813901,0.21559182
6858,train,0.04136104,0.067330115,train,0.00854463,0.032913588,train,0.045909584,0.065987505,train,0.024900615,0.030723274,valid,0.04934853,0.033708066,0.046132512
6859,train,0.062243056,0.07415731,valid,0.12256389,0.09716978,train,0.11454464,0.09578348,train,0.10657303,0.12729727,train,0.23344776,0.18168005,0.11521757
6860,train,0.034393203,0.03197847,train,0.044861037,0.051629014,valid,0.1657607,0.050163142,train,0.09785591,0.09270873,train,0.08785615,0.048056353,0.054907143
6861,train,0.107846335,0.089008965,train,0.12913822,0.12322102,valid,0.12722026,0.07770525,train,0.06128377,0.07093269,train,0.110407464,0.084272996,0.08902818
6862,train,0.009630677,0.020644326,train,0.03223937,0.06995481,train,0.028980073,0.038443483,valid,0.072273195,0.0794538,train,0.08823396,0.05719127,0.05313754
6863,train,0.63062894,0.739982,train,0.5109577,0.54585516,valid,0.65739214,0.6862056,train,0.84763706,0.81443375,train,0.6927646,0.8001115,0.71731764
6864,train,0.119599395,0.15530002,train,0.03814818,0.06921024,train,0.07635179,0.065390304,valid,0.03509246,0.04882525,train,0.038714174,0.058827806,0.079510726
6865,train,0.15207356,0.22643971,train,0.3783793,0.44087666,train,0.29800555,0.19366358,train,0.1367601,0.20083192,valid,0.15775129,0.14863719,0.24208982
6866,train,0.030533113,0.08048713,train,0.20178649,0.36453152,train,0.1443779,0.20003727,train,0.045627415,0.0640091,valid,0.23196957,0.22555906,0.1869248
6867,train,0.6244731,0.58295935,valid,0.26440802,0.35562676,train,0.41514826,0.2948319,train,0.18812972,0.23019208,train,0.43487048,0.30222613,0.35316724
6868,train,0.027707012,0.06527947,train,0.10677793,0.13781874,train,0.051202357,0.036003534,valid,0.016098576,0.024208149,train,0.11712715,0.08598532,0.06985904
6869,train,0.28111532,0.42076206,train,0.5521379,0.509347,train,0.21544895,0.22897425,valid,0.32490134,0.52660775,train,0.4911693,0.51878935,0.4408961
6870,train,0.09492989,0.19568156,train,0.39519185,0.26506448,train,0.1980771,0.13571844,valid,0.09997221,0.1668748,train,0.3058221,0.29497996,0.21166384
6871,train,0.08482618,0.15628386,train,0.087504216,0.1404455,train,0.03978389,0.06133464,valid,0.040883385,0.04418873,train,0.14748903,0.11939249,0.10432905
6872,train,0.055091273,0.07416118,train,0.03189136,0.07917331,valid,0.0436161,0.050644863,train,0.03016029,0.043513842,train,0.08432031,0.082806826,0.06606001
6873,train,0.058048904,0.052600022,train,0.053487733,0.103780866,valid,0.089799434,0.047453947,train,0.03372526,0.035900395,train,0.064044565,0.044994723,0.05694599
6874,train,0.03244605,0.058964178,train,0.13030523,0.049957626,train,0.13501433,0.07467007,train,0.012459636,0.021554,valid,0.044291433,0.041383017,0.049305774
6875,valid,0.005292586,0.01106334,train,0.029604925,0.060033824,train,0.01499629,0.014640379,train,0.014690597,0.022738691,train,0.011989725,0.014356248,0.024566498
6876,train,0.011632254,0.021663357,train,0.02835519,0.028633723,train,0.072633155,0.06998911,valid,0.037892308,0.052372232,train,0.06528885,0.06277785,0.047087252
6877,train,0.03357284,0.072034486,valid,0.06807977,0.052135,train,0.050938036,0.03236747,train,0.031621885,0.06686369,train,0.020219337,0.023461938,0.049372517
6878,train,0.010434012,0.015157021,train,0.06627008,0.06221712,valid,0.07585231,0.0384636,train,0.03605259,0.05731383,train,0.027656315,0.030825583,0.04079543
6879,train,0.008518662,0.02323046,train,0.06087291,0.031691287,train,0.039521776,0.026837135,train,0.022633066,0.03765171,valid,0.063162506,0.05739828,0.035361774
6880,valid,0.011792259,0.040513523,train,0.103686236,0.17234015,train,0.10072996,0.11130641,train,0.07653698,0.086361185,train,0.06376609,0.04972619,0.092049494
6881,train,0.00897122,0.020165803,train,0.0143958265,0.0373179,train,0.025816577,0.03208573,train,0.021168055,0.02798539,valid,0.013637386,0.013377428,0.026186451
6882,valid,0.019875307,0.053377185,train,0.030308966,0.032020126,train,0.03621399,0.0437204,train,0.022031315,0.030097485,train,0.03991447,0.034751713,0.03879338
6883,valid,0.20402357,0.14911795,train,0.068429746,0.10603305,train,0.15175901,0.09049523,train,0.05287695,0.052179553,train,0.23265591,0.159042,0.11137356
6884,valid,0.035633687,0.0777744,train,0.09743547,0.15689676,train,0.06959031,0.09161948,train,0.06425226,0.07230175,train,0.14213015,0.12377243,0.10447296
6885,valid,0.013286853,0.0284948,train,0.1290881,0.08624724,train,0.035461646,0.017673546,train,0.028665736,0.04933977,train,0.05653197,0.04891986,0.046135046
6886,valid,0.037049536,0.05794811,train,0.120072134,0.18230572,train,0.305256,0.3019897,train,0.097200245,0.095308736,train,0.21682695,0.148154,0.15714125
6887,train,0.023215344,0.04448502,train,0.019387512,0.038414974,valid,0.034354046,0.032317296,train,0.06249252,0.10114051,train,0.10969782,0.149915,0.07325456
6888,valid,0.060678124,0.1232123,train,0.02882913,0.06935993,train,0.02586626,0.023287153,train,0.051398873,0.05929069,train,0.02749455,0.022677606,0.059565533
6889,train,0.013950953,0.029308908,train,0.011023584,0.017599063,valid,0.007726678,0.010948196,train,0.03472525,0.032859143,train,0.05479746,0.04006297,0.026155656
6890,valid,0.006502138,0.014955556,train,0.04879245,0.06393509,train,0.01120629,0.014803979,train,0.026662832,0.032901615,train,0.013935287,0.01585361,0.028489972
6891,train,0.14085416,0.30189797,valid,0.2108561,0.1431252,train,0.27419809,0.16472007,train,0.13434312,0.21576469,train,0.3889125,0.41346353,0.2477943
6892,train,0.058002524,0.107988685,train,0.11613969,0.0894615,valid,0.1327939,0.07095115,train,0.032238465,0.062900156,train,0.03882775,0.032973606,0.07285502
6893,train,0.034017235,0.07431642,train,0.044325605,0.072988264,train,0.09364842,0.108960554,valid,0.058221877,0.059320245,train,0.060083553,0.048844207,0.07288594
6894,train,0.03614902,0.07841804,valid,0.1687314,0.15448137,train,0.20957331,0.17014019,train,0.06559389,0.10727854,train,0.17936344,0.14383593,0.13083081
6895,train,0.66967005,0.79371876,valid,0.74454015,0.71153325,train,0.69568735,0.7574829,train,0.9031397,0.894289,train,0.6541131,0.75951487,0.78330773
6896,train,0.21779053,0.38491437,valid,0.44545004,0.3709358,train,0.42701322,0.37925157,train,0.05004276,0.09086287,train,0.25017452,0.2545151,0.29609594
6897,train,0.38902017,0.39035875,train,0.28044418,0.34592995,valid,0.39867392,0.33221203,train,0.49078482,0.5127128,train,0.42747217,0.38517904,0.3932785
6898,train,0.06804017,0.14638536,train,0.13262863,0.19173388,train,0.119695894,0.14461307,train,0.047210325,0.07141073,valid,0.084102444,0.12768896,0.1363664
6899,train,0.26050285,0.41756597,valid,0.2885726,0.31836385,train,0.42400944,0.37525097,train,0.28156474,0.4152513,train,0.48047328,0.5273024,0.41074687
6900,train,0.19535084,0.19201441,valid,0.1361783,0.16549882,train,0.22124267,0.19612028,train,0.1271743,0.1427923,train,0.15253691,0.14133982,0.16755313
6901,train,0.03101137,0.03161932,train,0.022752676,0.039976552,train,0.045476243,0.036443383,valid,0.05553901,0.09307451,train,0.11512934,0.10276153,0.06077506
6902,train,0.10952192,0.19418608,valid,0.07708278,0.13820824,train,0.09704643,0.11672018,train,0.055263083,0.049585372,train,0.120096184,0.06643027,0.11302602
6903,train,0.19533339,0.1858694,train,0.079625465,0.11258808,valid,0.093839325,0.06117167,train,0.025641782,0.03306654,train,0.0769776,0.05782986,0.09010511
6904,valid,0.08867337,0.100042984,train,0.27841845,0.25512955,train,0.36985663,0.25206843,train,0.0654014,0.08816368,train,0.36515287,0.30167693,0.19941631
6905,train,0.0909041,0.093237974,train,0.37592325,0.30912217,train,0.5213582,0.4311165,valid,0.092064105,0.1189088,train,0.23303038,0.18815564,0.22810821
6906,train,0.042392746,0.039450277,valid,0.034069616,0.07587205,train,0.13292256,0.055832192,train,0.06298336,0.05464291,train,0.032628924,0.024133436,0.049986172
6907,train,0.037256043,0.07515639,train,0.11959296,0.067709945,valid,0.036163453,0.027010271,train,0.083838515,0.10971334,train,0.113546066,0.104320295,0.07678205
6908,valid,0.18371256,0.22286713,train,0.15463106,0.15582214,train,0.044201538,0.03179248,train,0.14319144,0.18159913,train,0.26733285,0.25126845,0.16866986
6909,train,0.5458208,0.5876563,valid,0.4353582,0.5920299,train,0.65428,0.5111797,train,0.63359433,0.519561,train,0.6704129,0.6523536,0.57255614
6910,train,0.1539869,0.13859671,train,0.11317883,0.17401063,train,0.21689884,0.16766585,valid,0.09251531,0.094701506,train,0.103162736,0.08069186,0.13113332
6911,train,0.26997206,0.46917164,train,0.3840166,0.49242532,train,0.20307487,0.2597955,valid,0.24641879,0.2689139,train,0.30577278,0.2829012,0.3546415
6912,valid,0.3086198,0.3700354,train,0.18091314,0.17863387,train,0.26560518,0.21844397,train,0.1486506,0.16465196,train,0.15927602,0.11342462,0.20903797
6913,train,0.44354215,0.38890916,train,0.3294428,0.2759273,train,0.29520512,0.2504056,valid,0.41372022,0.4155041,train,0.49818,0.4068156,0.34751233
6914,train,0.057706013,0.13087942,train,0.30602136,0.24092253,valid,0.38876998,0.30371374,train,0.04485588,0.07809394,train,0.18548916,0.1830573,0.18733338
6915,train,0.32451937,0.30897477,train,0.23534904,0.28741232,train,0.42461348,0.3057071,train,0.19241112,0.20494306,valid,0.25914747,0.2550001,0.27240747
6916,valid,0.043841418,0.0685791,train,0.034267142,0.06781454,train,0.06799415,0.060752176,train,0.06296576,0.06829383,train,0.09318595,0.06230053,0.06554804
6917,train,0.02009563,0.049281567,train,0.02997826,0.034822028,train,0.031211302,0.052728176,train,0.022329047,0.033394318,valid,0.04969694,0.040823326,0.042209886
6918,valid,0.047345523,0.03246026,train,0.11847895,0.0921419,train,0.06658959,0.03599794,train,0.060297117,0.06156394,train,0.015480192,0.012296042,0.046892013
6919,train,0.59554774,0.6878587,train,0.5374428,0.7178689,train,0.44031236,0.4814546,valid,0.24271907,0.2824764,train,0.5855434,0.54967284,0.5438663
6920,train,0.22533865,0.22911435,train,0.26008338,0.2149999,train,0.35753697,0.29249656,valid,0.20277008,0.21039477,train,0.30494133,0.26677346,0.24275582
6921,train,0.023479408,0.06347951,valid,0.030965455,0.051324014,train,0.10259173,0.14826493,train,0.09685194,0.112165615,train,0.011566139,0.03360451,0.081767716
6922,train,0.37970293,0.40477973,train,0.51564044,0.5201054,train,0.28336477,0.24265476,valid,0.23090437,0.22429913,train,0.29510656,0.26618445,0.3316047
6923,valid,0.022267513,0.03386884,train,0.0206309,0.039800007,train,0.01977335,0.02546916,train,0.031079222,0.041686796,train,0.03175602,0.023717456,0.03290845
6924,train,0.12662184,0.110249996,train,0.10722563,0.18801987,valid,0.14600594,0.07896687,train,0.06690882,0.064335935,train,0.23522913,0.13588761,0.11549206
6925,train,0.1827558,0.1322782,train,0.3062391,0.29555252,valid,0.12467167,0.11324586,train,0.36334267,0.2515861,train,0.19852903,0.14847888,0.18822832
6926,train,0.06913769,0.12959452,train,0.22152829,0.17414036,valid,0.07371913,0.0611496,train,0.06396008,0.12620613,train,0.148879,0.103552915,0.11892871
6927,train,0.0032336137,0.0075404756,train,0.013245829,0.01587779,train,0.0022680815,0.005001874,valid,0.030273557,0.035659034,train,0.006109561,0.008561916,0.014528218
6928,valid,0.015060083,0.020764817,train,0.07708929,0.06078252,train,0.082125336,0.065589994,train,0.049991608,0.08796871,train,0.066314355,0.052994993,0.057620205
6929,valid,0.25615478,0.2971343,train,0.34914455,0.5215035,train,0.49694237,0.33857223,train,0.16951516,0.28662464,train,0.558025,0.48379055,0.38552505
6930,train,0.22807997,0.30053574,train,0.29857886,0.42960492,valid,0.47465172,0.42213008,train,0.22076893,0.21656963,train,0.29587147,0.21722187,0.31721246
6931,train,0.39470172,0.56771445,valid,0.6546441,0.7102816,train,0.5483253,0.49407402,train,0.10551501,0.17235465,train,0.36263168,0.38179907,0.46524477
6932,train,0.01726192,0.03586872,train,0.11379159,0.08476925,train,0.037903473,0.046951134,valid,0.023017535,0.030309217,train,0.02017979,0.023516841,0.044283032
6933,train,0.09098892,0.07764369,train,0.0699892,0.15145846,train,0.17754519,0.12684207,train,0.0800846,0.084641404,valid,0.03703317,0.026349224,0.09338696
6934,train,0.62408656,0.6644224,valid,0.39751402,0.6931776,train,0.50569654,0.5851057,train,0.82791626,0.58662736,train,0.5716302,0.6020771,0.62628204
6935,train,0.038444974,0.06977241,train,0.019970307,0.09856614,train,0.06300206,0.047748737,valid,0.067628264,0.059495807,train,0.036898736,0.026750406,0.0604667
6936,train,0.5326303,0.6007673,valid,0.40544,0.43382147,train,0.58512515,0.48951608,train,0.63896406,0.62656224,train,0.42542,0.38693252,0.50751996
6937,train,0.20178112,0.3190685,train,0.27851737,0.39662713,train,0.20761362,0.23494273,valid,0.2353875,0.26553443,train,0.53748196,0.38297194,0.31982893
6938,train,0.009450206,0.029554212,valid,0.04767905,0.13153316,train,0.0615928,0.07253564,train,0.07855327,0.088626616,train,0.22336385,0.14004199,0.09245833
6939,train,0.34631157,0.58323187,train,0.61508834,0.5683797,valid,0.6399793,0.6001974,train,0.51523525,0.6064422,train,0.44128352,0.48311713,0.56827366
6940,train,0.10804331,0.22898157,train,0.21498273,0.2134638,train,0.32348078,0.23289098,valid,0.11067934,0.20947117,train,0.075548984,0.068799034,0.1907213
6941,valid,0.10244357,0.17829645,train,0.08014677,0.086294636,train,0.09130444,0.10851934,train,0.072406776,0.07711322,train,0.21511365,0.18345053,0.12673484
6942,valid,0.053074118,0.12757514,train,0.07362098,0.15451188,train,0.07751602,0.10549487,train,0.08663763,0.10502158,train,0.057761528,0.04911187,0.108343065
6943,train,0.05734677,0.028373256,train,0.050776783,0.06381258,valid,0.064472795,0.020802246,train,0.057996076,0.057403,train,0.045673333,0.02356676,0.038791567
6944,train,0.0048402552,0.006423256,valid,0.0072710644,0.02368596,train,0.0055953534,0.00758779,train,0.011568522,0.016754145,train,0.019546721,0.016170418,0.014124314
6945,train,0.103430815,0.19512318,train,0.13183433,0.20309462,train,0.21074753,0.14744878,train,0.16343068,0.23124096,valid,0.3129668,0.2699937,0.20938024
6946,train,0.098783754,0.08691891,train,0.21606398,0.16810782,train,0.21835048,0.07410347,valid,0.18932055,0.19960967,train,0.30180192,0.21049988,0.14784795
6947,train,0.41580248,0.45770597,valid,0.46274447,0.47106475,train,0.2662661,0.27119592,train,0.2776991,0.31738237,train,0.28565183,0.35118756,0.37370732
